Hybrid,Parent1,Parent2,train,test,vcf
W10004_0879/PHZ51,W10004_0879,PHZ51,TRUE,FALSE,TRUE
W10004_0884/PHK76,W10004_0884,PHK76,TRUE,FALSE,TRUE
W10004_0884/PHP02,W10004_0884,PHP02,TRUE,FALSE,TRUE
W10004_0884/PHZ51,W10004_0884,PHZ51,TRUE,FALSE,TRUE
W10004_0885/PHK76,W10004_0885,PHK76,TRUE,FALSE,TRUE
W10004_0885/PHP02,W10004_0885,PHP02,TRUE,FALSE,TRUE
W10004_0885/PHZ51,W10004_0885,PHZ51,TRUE,FALSE,TRUE
W10004_0886/PHK76,W10004_0886,PHK76,TRUE,FALSE,TRUE
W10004_0886/PHP02,W10004_0886,PHP02,TRUE,FALSE,TRUE
W10004_0886/PHZ51,W10004_0886,PHZ51,TRUE,FALSE,TRUE
W10004_0888/PHK76,W10004_0888,PHK76,TRUE,FALSE,TRUE
W10004_0888/PHP02,W10004_0888,PHP02,TRUE,FALSE,TRUE
W10004_0888/PHZ51,W10004_0888,PHZ51,TRUE,FALSE,TRUE
W10004_0889/PHK76,W10004_0889,PHK76,TRUE,FALSE,TRUE
W10004_0889/PHP02,W10004_0889,PHP02,TRUE,FALSE,TRUE
W10004_0889/PHZ51,W10004_0889,PHZ51,TRUE,FALSE,TRUE
W10004_0891/PHK76,W10004_0891,PHK76,TRUE,FALSE,TRUE
W10004_0891/PHP02,W10004_0891,PHP02,TRUE,FALSE,TRUE
W10004_0891/PHZ51,W10004_0891,PHZ51,TRUE,FALSE,TRUE
W10004_0892/PHK76,W10004_0892,PHK76,TRUE,FALSE,TRUE
W10004_0892/PHP02,W10004_0892,PHP02,TRUE,FALSE,TRUE
W10004_0892/PHZ51,W10004_0892,PHZ51,TRUE,FALSE,TRUE
W10004_0894/PHK76,W10004_0894,PHK76,TRUE,FALSE,TRUE
W10004_0894/PHP02,W10004_0894,PHP02,TRUE,FALSE,TRUE
W10004_0894/PHZ51,W10004_0894,PHZ51,TRUE,FALSE,TRUE
W10004_0896/PHK76,W10004_0896,PHK76,TRUE,FALSE,TRUE
W10004_0896/PHP02,W10004_0896,PHP02,TRUE,FALSE,TRUE
W10004_0896/PHZ51,W10004_0896,PHZ51,TRUE,FALSE,TRUE
W10004_0897/PHK76,W10004_0897,PHK76,TRUE,FALSE,TRUE
W10004_0897/PHZ51,W10004_0897,PHZ51,TRUE,FALSE,TRUE
W10004_0900/PHK76,W10004_0900,PHK76,TRUE,FALSE,TRUE
W10004_0900/PHP02,W10004_0900,PHP02,TRUE,FALSE,TRUE
W10004_0900/PHZ51,W10004_0900,PHZ51,TRUE,FALSE,TRUE
W10004_0901/PHK76,W10004_0901,PHK76,TRUE,FALSE,TRUE
W10004_0901/PHP02,W10004_0901,PHP02,TRUE,FALSE,TRUE
W10004_0901/PHZ51,W10004_0901,PHZ51,TRUE,FALSE,TRUE
W10004_0907/PHK76,W10004_0907,PHK76,TRUE,FALSE,TRUE
W10004_0907/PHP02,W10004_0907,PHP02,TRUE,FALSE,TRUE
W10004_0907/PHZ51,W10004_0907,PHZ51,TRUE,FALSE,TRUE
W10004_0913/PHK76,W10004_0913,PHK76,TRUE,FALSE,TRUE
W10004_0913/PHP02,W10004_0913,PHP02,TRUE,FALSE,TRUE
W10004_0913/PHZ51,W10004_0913,PHZ51,TRUE,FALSE,TRUE
W10004_0914/PHK76,W10004_0914,PHK76,TRUE,FALSE,TRUE
W10004_0914/PHP02,W10004_0914,PHP02,TRUE,FALSE,TRUE
W10004_0914/PHZ51,W10004_0914,PHZ51,TRUE,FALSE,TRUE
W10004_0916/PHK76,W10004_0916,PHK76,TRUE,FALSE,TRUE
W10004_0916/PHP02,W10004_0916,PHP02,TRUE,FALSE,TRUE
W10004_0916/PHZ51,W10004_0916,PHZ51,TRUE,FALSE,TRUE
W10004_0918/PHK76,W10004_0918,PHK76,TRUE,FALSE,TRUE
W10004_0918/PHP02,W10004_0918,PHP02,TRUE,FALSE,TRUE
W10004_0918/PHZ51,W10004_0918,PHZ51,TRUE,FALSE,TRUE
W10004_0920/PHK76,W10004_0920,PHK76,TRUE,FALSE,TRUE
W10004_0920/PHP02,W10004_0920,PHP02,TRUE,FALSE,TRUE
W10004_0920/PHZ51,W10004_0920,PHZ51,TRUE,FALSE,TRUE
W10004_0922/PHK76,W10004_0922,PHK76,TRUE,FALSE,TRUE
W10004_0922/PHP02,W10004_0922,PHP02,TRUE,FALSE,TRUE
W10004_0922/PHZ51,W10004_0922,PHZ51,TRUE,FALSE,TRUE
W10004_0928/PHK76,W10004_0928,PHK76,TRUE,FALSE,TRUE
W10004_0928/PHP02,W10004_0928,PHP02,TRUE,FALSE,TRUE
W10004_0928/PHZ51,W10004_0928,PHZ51,TRUE,FALSE,TRUE
W10004_0930/PHK76,W10004_0930,PHK76,TRUE,FALSE,TRUE
W10004_0930/PHP02,W10004_0930,PHP02,TRUE,FALSE,TRUE
W10004_0930/PHZ51,W10004_0930,PHZ51,TRUE,FALSE,TRUE
W10004_0932/PHK76,W10004_0932,PHK76,TRUE,FALSE,TRUE
W10004_0932/PHP02,W10004_0932,PHP02,TRUE,FALSE,TRUE
W10004_0932/PHZ51,W10004_0932,PHZ51,TRUE,FALSE,TRUE
W10004_0935/PHK76,W10004_0935,PHK76,TRUE,FALSE,TRUE
W10004_0935/PHP02,W10004_0935,PHP02,TRUE,FALSE,TRUE
W10004_0935/PHZ51,W10004_0935,PHZ51,TRUE,FALSE,TRUE
W10004_0938/PHK76,W10004_0938,PHK76,TRUE,FALSE,TRUE
W10004_0938/PHP02,W10004_0938,PHP02,TRUE,FALSE,TRUE
W10004_0938/PHZ51,W10004_0938,PHZ51,TRUE,FALSE,TRUE
W10004_0940/PHK76,W10004_0940,PHK76,TRUE,FALSE,TRUE
W10004_0940/PHP02,W10004_0940,PHP02,TRUE,FALSE,TRUE
W10004_0940/PHZ51,W10004_0940,PHZ51,TRUE,FALSE,TRUE
W10004_0943/PHK76,W10004_0943,PHK76,TRUE,FALSE,TRUE
W10004_0943/PHP02,W10004_0943,PHP02,TRUE,FALSE,TRUE
W10004_0943/PHZ51,W10004_0943,PHZ51,TRUE,FALSE,TRUE
W10004_0949/PHK76,W10004_0949,PHK76,TRUE,FALSE,TRUE
W10004_0949/PHP02,W10004_0949,PHP02,TRUE,FALSE,TRUE
W10004_0949/PHZ51,W10004_0949,PHZ51,TRUE,FALSE,TRUE
W10004_0950/PHK76,W10004_0950,PHK76,TRUE,FALSE,TRUE
W10004_0950/PHP02,W10004_0950,PHP02,TRUE,FALSE,TRUE
W10004_0950/PHZ51,W10004_0950,PHZ51,TRUE,FALSE,TRUE
W10004_0951/PHK76,W10004_0951,PHK76,TRUE,FALSE,TRUE
W10004_0951/PHP02,W10004_0951,PHP02,TRUE,FALSE,TRUE
W10004_0951/PHZ51,W10004_0951,PHZ51,TRUE,FALSE,TRUE
W10004_0953/PHK76,W10004_0953,PHK76,TRUE,FALSE,TRUE
W10004_0953/PHP02,W10004_0953,PHP02,TRUE,FALSE,TRUE
W10004_0953/PHZ51,W10004_0953,PHZ51,TRUE,FALSE,TRUE
W10004_0955/PHK76,W10004_0955,PHK76,TRUE,FALSE,TRUE
W10004_0955/PHP02,W10004_0955,PHP02,TRUE,FALSE,TRUE
W10004_0955/PHZ51,W10004_0955,PHZ51,TRUE,FALSE,TRUE
W10004_0956/PHK76,W10004_0956,PHK76,TRUE,FALSE,TRUE
W10004_0956/PHP02,W10004_0956,PHP02,TRUE,FALSE,TRUE
W10004_0956/PHZ51,W10004_0956,PHZ51,TRUE,FALSE,TRUE
W10004_0963/PHK76,W10004_0963,PHK76,TRUE,FALSE,TRUE
W10004_0963/PHP02,W10004_0963,PHP02,TRUE,FALSE,TRUE
W10004_0963/PHZ51,W10004_0963,PHZ51,TRUE,FALSE,TRUE
W10004_0964/PHK76,W10004_0964,PHK76,TRUE,FALSE,TRUE
W10004_0964/PHP02,W10004_0964,PHP02,TRUE,FALSE,TRUE
W10004_0964/PHZ51,W10004_0964,PHZ51,TRUE,FALSE,TRUE
W10004_0965/PHK76,W10004_0965,PHK76,TRUE,FALSE,TRUE
W10004_0965/PHP02,W10004_0965,PHP02,TRUE,FALSE,TRUE
W10004_0965/PHZ51,W10004_0965,PHZ51,TRUE,FALSE,TRUE
W10004_0966/PHK76,W10004_0966,PHK76,TRUE,FALSE,TRUE
W10004_0966/PHP02,W10004_0966,PHP02,TRUE,FALSE,TRUE
W10004_0966/PHZ51,W10004_0966,PHZ51,TRUE,FALSE,TRUE
W10004_0969/PHK76,W10004_0969,PHK76,TRUE,FALSE,TRUE
W10004_0969/PHP02,W10004_0969,PHP02,TRUE,FALSE,TRUE
W10004_0969/PHZ51,W10004_0969,PHZ51,TRUE,FALSE,TRUE
W10004_0970/PHK76,W10004_0970,PHK76,TRUE,FALSE,TRUE
W10004_0970/PHP02,W10004_0970,PHP02,TRUE,FALSE,TRUE
W10004_0970/PHZ51,W10004_0970,PHZ51,TRUE,FALSE,TRUE
W10004_0971/PHK76,W10004_0971,PHK76,TRUE,FALSE,TRUE
W10004_0971/PHP02,W10004_0971,PHP02,TRUE,FALSE,TRUE
W10004_0971/PHZ51,W10004_0971,PHZ51,TRUE,FALSE,TRUE
W10004_0974/PHK76,W10004_0974,PHK76,TRUE,FALSE,TRUE
W10004_0974/PHP02,W10004_0974,PHP02,TRUE,FALSE,TRUE
W10004_0974/PHZ51,W10004_0974,PHZ51,TRUE,FALSE,TRUE
W10004_0975/PHK76,W10004_0975,PHK76,TRUE,FALSE,TRUE
W10004_0975/PHP02,W10004_0975,PHP02,TRUE,FALSE,TRUE
W10004_0975/PHZ51,W10004_0975,PHZ51,TRUE,FALSE,TRUE
W10004_0981/PHK76,W10004_0981,PHK76,TRUE,FALSE,TRUE
W10004_0981/PHP02,W10004_0981,PHP02,TRUE,FALSE,TRUE
W10004_0981/PHZ51,W10004_0981,PHZ51,TRUE,FALSE,TRUE
W10004_0982/PHK76,W10004_0982,PHK76,TRUE,FALSE,TRUE
W10004_0982/PHP02,W10004_0982,PHP02,TRUE,FALSE,TRUE
W10004_0982/PHZ51,W10004_0982,PHZ51,TRUE,FALSE,TRUE
W10004_0984/PHK76,W10004_0984,PHK76,TRUE,FALSE,TRUE
W10004_0984/PHP02,W10004_0984,PHP02,TRUE,FALSE,TRUE
W10004_0984/PHZ51,W10004_0984,PHZ51,TRUE,FALSE,TRUE
W10004_0988/PHK76,W10004_0988,PHK76,TRUE,FALSE,TRUE
W10004_0988/PHP02,W10004_0988,PHP02,TRUE,FALSE,TRUE
W10004_0988/PHZ51,W10004_0988,PHZ51,TRUE,FALSE,TRUE
W10004_0991/PHK76,W10004_0991,PHK76,TRUE,FALSE,TRUE
W10004_0991/PHP02,W10004_0991,PHP02,TRUE,FALSE,TRUE
W10004_0991/PHZ51,W10004_0991,PHZ51,TRUE,FALSE,TRUE
W10004_0996/PHK76,W10004_0996,PHK76,TRUE,FALSE,TRUE
W10004_0996/PHP02,W10004_0996,PHP02,TRUE,FALSE,TRUE
W10004_0996/PHZ51,W10004_0996,PHZ51,TRUE,FALSE,TRUE
W10004_0997/PHK76,W10004_0997,PHK76,TRUE,FALSE,TRUE
W10004_0997/PHP02,W10004_0997,PHP02,TRUE,FALSE,TRUE
W10004_0997/PHZ51,W10004_0997,PHZ51,TRUE,FALSE,TRUE
W10004_1000/PHK76,W10004_1000,PHK76,TRUE,FALSE,TRUE
W10004_1000/PHP02,W10004_1000,PHP02,TRUE,FALSE,TRUE
W10004_1000/PHZ51,W10004_1000,PHZ51,TRUE,FALSE,TRUE
W10004_1001/PHK76,W10004_1001,PHK76,TRUE,FALSE,TRUE
W10004_1001/PHP02,W10004_1001,PHP02,TRUE,FALSE,TRUE
W10004_1001/PHZ51,W10004_1001,PHZ51,TRUE,FALSE,TRUE
W10004_1002/PHK76,W10004_1002,PHK76,TRUE,FALSE,TRUE
W10004_1002/PHP02,W10004_1002,PHP02,TRUE,FALSE,TRUE
W10004_1002/PHZ51,W10004_1002,PHZ51,TRUE,FALSE,TRUE
W10004_1004/PHK76,W10004_1004,PHK76,TRUE,FALSE,TRUE
W10004_1004/PHP02,W10004_1004,PHP02,TRUE,FALSE,TRUE
W10004_1004/PHZ51,W10004_1004,PHZ51,TRUE,FALSE,TRUE
W10004_1007/PHK76,W10004_1007,PHK76,TRUE,FALSE,TRUE
W10004_1007/PHP02,W10004_1007,PHP02,TRUE,FALSE,TRUE
W10004_1007/PHZ51,W10004_1007,PHZ51,TRUE,FALSE,TRUE
W10004_1011/PHK76,W10004_1011,PHK76,TRUE,FALSE,TRUE
W10004_1011/PHP02,W10004_1011,PHP02,TRUE,FALSE,TRUE
W10004_1011/PHZ51,W10004_1011,PHZ51,TRUE,FALSE,TRUE
W10004_1014/PHK76,W10004_1014,PHK76,TRUE,FALSE,TRUE
W10004_1014/PHP02,W10004_1014,PHP02,TRUE,FALSE,TRUE
W10004_1014/PHZ51,W10004_1014,PHZ51,TRUE,FALSE,TRUE
W10004_1015/PHK76,W10004_1015,PHK76,TRUE,FALSE,TRUE
W10004_1015/PHP02,W10004_1015,PHP02,TRUE,FALSE,TRUE
W10004_1015/PHZ51,W10004_1015,PHZ51,TRUE,FALSE,TRUE
W10004_1018/PHK76,W10004_1018,PHK76,TRUE,FALSE,TRUE
W10004_1018/PHP02,W10004_1018,PHP02,TRUE,FALSE,TRUE
W10004_1018/PHZ51,W10004_1018,PHZ51,TRUE,FALSE,TRUE
W10004_1020/PHK76,W10004_1020,PHK76,TRUE,FALSE,TRUE
W10004_1020/PHP02,W10004_1020,PHP02,TRUE,FALSE,TRUE
W10004_1020/PHZ51,W10004_1020,PHZ51,TRUE,FALSE,TRUE
W10004_1032/PHK76,W10004_1032,PHK76,TRUE,FALSE,TRUE
W10004_1032/PHP02,W10004_1032,PHP02,TRUE,FALSE,TRUE
W10004_1032/PHZ51,W10004_1032,PHZ51,TRUE,FALSE,TRUE
W10004_1037/PHK76,W10004_1037,PHK76,TRUE,FALSE,TRUE
W10004_1037/PHP02,W10004_1037,PHP02,TRUE,FALSE,TRUE
W10004_1037/PHZ51,W10004_1037,PHZ51,TRUE,FALSE,TRUE
W10004_1045/PHK76,W10004_1045,PHK76,TRUE,FALSE,TRUE
W10004_1045/PHP02,W10004_1045,PHP02,TRUE,FALSE,TRUE
W10004_1045/PHZ51,W10004_1045,PHZ51,TRUE,FALSE,TRUE
W10004_1052/PHK76,W10004_1052,PHK76,TRUE,FALSE,TRUE
W10004_1052/PHP02,W10004_1052,PHP02,TRUE,FALSE,TRUE
W10004_1052/PHZ51,W10004_1052,PHZ51,TRUE,FALSE,TRUE
W10004_1057/PHK76,W10004_1057,PHK76,TRUE,FALSE,TRUE
W10004_1057/PHP02,W10004_1057,PHP02,TRUE,FALSE,TRUE
W10004_1057/PHZ51,W10004_1057,PHZ51,TRUE,FALSE,TRUE
W10004_1063/PHK76,W10004_1063,PHK76,TRUE,FALSE,TRUE
W10004_1063/PHP02,W10004_1063,PHP02,TRUE,FALSE,TRUE
W10004_1063/PHZ51,W10004_1063,PHZ51,TRUE,FALSE,TRUE
W10004_1064/PHK76,W10004_1064,PHK76,TRUE,FALSE,TRUE
W10004_1064/PHP02,W10004_1064,PHP02,TRUE,FALSE,TRUE
W10004_1064/PHZ51,W10004_1064,PHZ51,TRUE,FALSE,TRUE
W10004_1072/PHK76,W10004_1072,PHK76,TRUE,FALSE,TRUE
W10004_1072/PHP02,W10004_1072,PHP02,TRUE,FALSE,TRUE
W10004_1072/PHZ51,W10004_1072,PHZ51,TRUE,FALSE,TRUE
W10004_1080/PHK76,W10004_1080,PHK76,TRUE,FALSE,TRUE
W10004_1080/PHP02,W10004_1080,PHP02,TRUE,FALSE,TRUE
W10004_1080/PHZ51,W10004_1080,PHZ51,TRUE,FALSE,TRUE
W10004_1081/PHK76,W10004_1081,PHK76,TRUE,FALSE,TRUE
W10004_1081/PHP02,W10004_1081,PHP02,TRUE,FALSE,TRUE
W10004_1081/PHZ51,W10004_1081,PHZ51,TRUE,FALSE,TRUE
W10004_1084/PHK76,W10004_1084,PHK76,TRUE,FALSE,TRUE
W10004_1084/PHP02,W10004_1084,PHP02,TRUE,FALSE,TRUE
W10004_1084/PHZ51,W10004_1084,PHZ51,TRUE,FALSE,TRUE
W10004_1099/PHK76,W10004_1099,PHK76,TRUE,FALSE,TRUE
W10004_1099/PHP02,W10004_1099,PHP02,TRUE,FALSE,TRUE
W10004_1099/PHZ51,W10004_1099,PHZ51,TRUE,FALSE,TRUE
W10004_1104/PHK76,W10004_1104,PHK76,TRUE,FALSE,TRUE
W10004_1104/PHP02,W10004_1104,PHP02,TRUE,FALSE,TRUE
W10004_1104/PHZ51,W10004_1104,PHZ51,TRUE,FALSE,TRUE
W10004_1105/PHK76,W10004_1105,PHK76,TRUE,FALSE,TRUE
W10004_1105/PHP02,W10004_1105,PHP02,TRUE,FALSE,TRUE
W10004_1105/PHZ51,W10004_1105,PHZ51,TRUE,FALSE,TRUE
W10004_1112/PHK76,W10004_1112,PHK76,TRUE,FALSE,TRUE
W10004_1112/PHP02,W10004_1112,PHP02,TRUE,FALSE,TRUE
W10004_1112/PHZ51,W10004_1112,PHZ51,TRUE,FALSE,TRUE
W10004_1117/PHK76,W10004_1117,PHK76,TRUE,FALSE,TRUE
W10004_1117/PHP02,W10004_1117,PHP02,TRUE,FALSE,TRUE
W10004_1117/PHZ51,W10004_1117,PHZ51,TRUE,FALSE,TRUE
W10004_1118/PHK76,W10004_1118,PHK76,TRUE,FALSE,TRUE
W10004_1118/PHP02,W10004_1118,PHP02,TRUE,FALSE,TRUE
W10004_1118/PHZ51,W10004_1118,PHZ51,TRUE,FALSE,TRUE
W10004_1123/PHK76,W10004_1123,PHK76,TRUE,FALSE,TRUE
W10004_1123/PHP02,W10004_1123,PHP02,TRUE,FALSE,TRUE
W10004_1123/PHZ51,W10004_1123,PHZ51,TRUE,FALSE,TRUE
W10004_1140/PHK76,W10004_1140,PHK76,TRUE,FALSE,TRUE
W10004_1140/PHP02,W10004_1140,PHP02,TRUE,FALSE,TRUE
W10004_1140/PHZ51,W10004_1140,PHZ51,TRUE,FALSE,TRUE
W10004_1143/PHK76,W10004_1143,PHK76,TRUE,FALSE,TRUE
W10004_1143/PHP02,W10004_1143,PHP02,TRUE,FALSE,TRUE
W10004_1143/PHZ51,W10004_1143,PHZ51,TRUE,FALSE,TRUE
W10004_1146/PHK76,W10004_1146,PHK76,TRUE,FALSE,TRUE
W10004_1146/PHP02,W10004_1146,PHP02,TRUE,FALSE,TRUE
W10004_1146/PHZ51,W10004_1146,PHZ51,TRUE,FALSE,TRUE
W10004_1156/PHK76,W10004_1156,PHK76,TRUE,FALSE,TRUE
W10004_1156/PHP02,W10004_1156,PHP02,TRUE,FALSE,TRUE
W10004_1156/PHZ51,W10004_1156,PHZ51,TRUE,FALSE,TRUE
W10005_0029/CG102,W10005_0029,CG102,TRUE,FALSE,TRUE
W10005_0029/LH185,W10005_0029,LH185,TRUE,FALSE,TRUE
W10005_0029/LH198,W10005_0029,LH198,TRUE,FALSE,TRUE
W10005_0029/LH244,W10005_0029,LH244,FALSE,TRUE,TRUE
W10005_0029/PHB47,W10005_0029,PHB47,TRUE,FALSE,TRUE
W10005_0037/LH185,W10005_0037,LH185,TRUE,FALSE,TRUE
W10005_0037/LH198,W10005_0037,LH198,TRUE,FALSE,TRUE
W10005_0037/PHB47,W10005_0037,PHB47,TRUE,FALSE,TRUE
W10005_0107/CG102,W10005_0107,CG102,TRUE,FALSE,TRUE
W10005_0107/LH185,W10005_0107,LH185,TRUE,FALSE,TRUE
W10005_0107/LH198,W10005_0107,LH198,TRUE,FALSE,TRUE
W10005_0107/LH244,W10005_0107,LH244,FALSE,TRUE,TRUE
W10005_0107/PHB47,W10005_0107,PHB47,TRUE,FALSE,TRUE
W10005_0111/LH195,W10005_0111,LH195,TRUE,FALSE,TRUE
W10005_0111/LH244,W10005_0111,LH244,FALSE,TRUE,TRUE
W10005_0111/PB80,W10005_0111,PB80,TRUE,FALSE,TRUE
W10005_0111/PHB47,W10005_0111,PHB47,TRUE,FALSE,TRUE
W10005_0147/CG102,W10005_0147,CG102,TRUE,FALSE,TRUE
W10005_0147/LH185,W10005_0147,LH185,TRUE,FALSE,TRUE
W10005_0147/LH198,W10005_0147,LH198,TRUE,FALSE,TRUE
W10005_0147/LH244,W10005_0147,LH244,FALSE,TRUE,TRUE
W10005_0147/PHB47,W10005_0147,PHB47,TRUE,FALSE,TRUE
W10005_0220/LH185,W10005_0220,LH185,TRUE,FALSE,TRUE
W10005_0220/LH198,W10005_0220,LH198,TRUE,FALSE,TRUE
W10005_0220/LH244,W10005_0220,LH244,FALSE,TRUE,TRUE
W10005_0220/PHB47,W10005_0220,PHB47,TRUE,FALSE,TRUE
W10005_0346/LH195,W10005_0346,LH195,TRUE,FALSE,TRUE
W10005_0346/PHB47,W10005_0346,PHB47,TRUE,FALSE,TRUE
W10006_0003/PHB47,W10006_0003,PHB47,TRUE,FALSE,TRUE
W10006_0004/PHB47,W10006_0004,PHB47,TRUE,FALSE,TRUE
W10006_0009/PHB47,W10006_0009,PHB47,TRUE,FALSE,TRUE
W10008_0001/PHB47,W10008_0001,PHB47,TRUE,FALSE,TRUE
W10008_0009/PHB47,W10008_0009,PHB47,TRUE,FALSE,TRUE
W10008_0017/PHB47,W10008_0017,PHB47,TRUE,FALSE,TRUE
W10008_0018/PHB47,W10008_0018,PHB47,TRUE,FALSE,TRUE
W10008_0037/PHB47,W10008_0037,PHB47,TRUE,FALSE,TRUE
W10008_0042/PHB47,W10008_0042,PHB47,TRUE,FALSE,TRUE
W10008_0053/PHB47,W10008_0053,PHB47,TRUE,FALSE,TRUE
W10008_0059/PHB47,W10008_0059,PHB47,TRUE,FALSE,TRUE
W10008_0063/PHB47,W10008_0063,PHB47,TRUE,FALSE,TRUE
W10008_0065/PHB47,W10008_0065,PHB47,TRUE,FALSE,TRUE
W10008_0069/PHB47,W10008_0069,PHB47,TRUE,FALSE,TRUE
W10008_0092/PHB47,W10008_0092,PHB47,TRUE,FALSE,TRUE
W10008_0099/PHB47,W10008_0099,PHB47,TRUE,FALSE,TRUE
W10008_0119/PHB47,W10008_0119,PHB47,TRUE,FALSE,TRUE
W10010_0018/LH244,W10010_0018,LH244,FALSE,TRUE,TRUE
W10010_0032/LH244,W10010_0032,LH244,FALSE,TRUE,TRUE
W10010_0084/LH244,W10010_0084,LH244,FALSE,TRUE,TRUE
W10010_0093/LH244,W10010_0093,LH244,FALSE,TRUE,TRUE
W10010_0101/LH244,W10010_0101,LH244,FALSE,TRUE,TRUE
W10010_0118/LH244,W10010_0118,LH244,FALSE,TRUE,TRUE
W10010_0124/LH244,W10010_0124,LH244,FALSE,TRUE,TRUE
W10010_0148/LH244,W10010_0148,LH244,FALSE,TRUE,TRUE
W10010_0170/LH244,W10010_0170,LH244,FALSE,TRUE,TRUE
W10010_0175/LH244,W10010_0175,LH244,FALSE,TRUE,TRUE
W10010_0188/LH244,W10010_0188,LH244,FALSE,TRUE,TRUE
W10010_0189/LH244,W10010_0189,LH244,FALSE,TRUE,TRUE
W10010_0215/LH244,W10010_0215,LH244,FALSE,TRUE,TRUE
W10010_0239/LH244,W10010_0239,LH244,FALSE,TRUE,TRUE
W10010_0279/LH244,W10010_0279,LH244,FALSE,TRUE,TRUE
W10010_0294/LH244,W10010_0294,LH244,FALSE,TRUE,TRUE
W10010_0310/LH244,W10010_0310,LH244,FALSE,TRUE,TRUE
W10010_0311/LH244,W10010_0311,LH244,FALSE,TRUE,TRUE
W10010_0337/LH244,W10010_0337,LH244,FALSE,TRUE,TRUE
W10010_0346/LH244,W10010_0346,LH244,FALSE,TRUE,TRUE
W10010_0358/LH244,W10010_0358,LH244,FALSE,TRUE,TRUE
W10010_0366/LH244,W10010_0366,LH244,FALSE,TRUE,TRUE
W10010_0381/LH244,W10010_0381,LH244,FALSE,TRUE,TRUE
W10010_0452/LH244,W10010_0452,LH244,FALSE,TRUE,TRUE
W10010_0464/LH244,W10010_0464,LH244,FALSE,TRUE,TRUE
W22/LH244,W22,LH244,FALSE,TRUE,TRUE
W37A/PHB47,W37A,PHB47,TRUE,FALSE,TRUE
WF9/C103,WF9,C103,TRUE,FALSE,TRUE
WF9/H95,WF9,H95,TRUE,FALSE,TRUE
WF9/LH195,WF9,LH195,TRUE,FALSE,TRUE
WF9/MO17,WF9,MO17,TRUE,FALSE,TRUE
WF9/OH43,WF9,OH43,TRUE,FALSE,TRUE
WF9/PHB47,WF9,PHB47,TRUE,FALSE,TRUE
Z013E0002/LH185,Z013E0002,LH185,TRUE,FALSE,TRUE
Z013E0002/LH198,Z013E0002,LH198,TRUE,FALSE,TRUE
Z013E0002/LH82,Z013E0002,LH82,TRUE,FALSE,TRUE
Z013E0002/PHZ51,Z013E0002,PHZ51,TRUE,FALSE,TRUE
Z013E0003/PB80,Z013E0003,PB80,TRUE,FALSE,TRUE
Z013E0006/LH185,Z013E0006,LH185,TRUE,FALSE,TRUE
Z013E0006/LH195,Z013E0006,LH195,TRUE,FALSE,TRUE
Z013E0006/LH198,Z013E0006,LH198,TRUE,FALSE,TRUE
Z013E0006/LH82,Z013E0006,LH82,TRUE,FALSE,TRUE
Z013E0006/PB80,Z013E0006,PB80,TRUE,FALSE,TRUE
Z013E0006/PHZ51,Z013E0006,PHZ51,TRUE,FALSE,TRUE
Z013E0007/LH185,Z013E0007,LH185,TRUE,FALSE,TRUE
Z013E0007/LH195,Z013E0007,LH195,TRUE,FALSE,TRUE
Z013E0007/LH198,Z013E0007,LH198,TRUE,FALSE,TRUE
Z013E0007/LH82,Z013E0007,LH82,TRUE,FALSE,TRUE
Z013E0007/PB80,Z013E0007,PB80,TRUE,FALSE,TRUE
Z013E0007/PHZ51,Z013E0007,PHZ51,TRUE,FALSE,TRUE
Z013E0009/LH195,Z013E0009,LH195,TRUE,FALSE,TRUE
Z013E0009/PB80,Z013E0009,PB80,TRUE,FALSE,TRUE
Z013E0009/PHZ51,Z013E0009,PHZ51,TRUE,FALSE,TRUE
Z013E0012/LH185,Z013E0012,LH185,TRUE,FALSE,TRUE
Z013E0012/LH195,Z013E0012,LH195,TRUE,FALSE,TRUE
Z013E0012/LH82,Z013E0012,LH82,TRUE,FALSE,TRUE
Z013E0012/PB80,Z013E0012,PB80,TRUE,FALSE,TRUE
Z013E0012/PHZ51,Z013E0012,PHZ51,TRUE,FALSE,TRUE
Z013E0014/LH185,Z013E0014,LH185,TRUE,FALSE,TRUE
Z013E0014/PHZ51,Z013E0014,PHZ51,TRUE,FALSE,TRUE
Z013E0016/PB80,Z013E0016,PB80,TRUE,FALSE,TRUE
Z013E0019/LH195,Z013E0019,LH195,TRUE,FALSE,TRUE
Z013E0019/LH198,Z013E0019,LH198,TRUE,FALSE,TRUE
Z013E0019/PB80,Z013E0019,PB80,TRUE,FALSE,TRUE
Z013E0019/PHZ51,Z013E0019,PHZ51,TRUE,FALSE,TRUE
Z013E0020/LH185,Z013E0020,LH185,TRUE,FALSE,TRUE
Z013E0020/LH82,Z013E0020,LH82,TRUE,FALSE,TRUE
Z013E0020/PHZ51,Z013E0020,PHZ51,TRUE,FALSE,TRUE
Z013E0021/LH195,Z013E0021,LH195,TRUE,FALSE,TRUE
Z013E0021/PB80,Z013E0021,PB80,TRUE,FALSE,TRUE
Z013E0022/LH185,Z013E0022,LH185,TRUE,FALSE,TRUE
Z013E0022/LH195,Z013E0022,LH195,TRUE,FALSE,TRUE
Z013E0022/LH198,Z013E0022,LH198,TRUE,FALSE,TRUE
Z013E0022/LH82,Z013E0022,LH82,TRUE,FALSE,TRUE
